Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1999","1999","%","17.0584","X","International reliable sources","Data reference period: December | Age coverage - minimum age: Nonstandard minimum age | Age coverage - maximum age: Nonstandard maximum age"
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","15.65314","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","9.223817","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","6.789315","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","6.697535","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","6.714986","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","6.157291","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","6.156372","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","6.15685","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","6.156422","X","International reliable sources",""
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","12.38308","X","International reliable sources","Age coverage - minimum age: 17 years old"
"OE","Employment Indicators","CUB","Cuba","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","12.24992","X","International reliable sources","Age coverage - minimum age: 17 years old"
"OE","Employment Indicators","CUW","Curaçao","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","0.186843","X","International reliable sources","Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers Employment definition: Including subsistence workers | Data reference period: Fourth quarter | Age coverage - maximum age: 64 years old"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","1.729121","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","1.58981","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","1.572552","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","1.3921","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","1.267508","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","1.446734","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","1.700898","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","1.630301","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","1.106013","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","0.964425","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CYP","Cyprus","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","1.396086","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
