iso3c,date,value,indicatorID,indicator,iso2c,country
EST,2006,6.27549982070923,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2006,5.91499996185303,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2006,5.91470003128052,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2007,14.5699996948242,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2007,4.625,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2007,2.35759997367859,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2007,4.75780010223389,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2007,4.59200000762939,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2007,4.59200000762939,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2008,15.2200002670288,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2008,5.425,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2008,2.91199994087219,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2008,5.69990015029907,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2008,5.45499992370605,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2008,5.45489978790283,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2009,27.9200000762939,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2009,13.6,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2009,6.19680023193359,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2009,15.6766004562378,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2009,13.5480003356934,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2009,13.5481996536255,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2010,25.2999992370605,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2010,16.7,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2010,9.36639976501465,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2010,19.0575008392334,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2010,16.7070007324219,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2010,16.7071990966797,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2011,21.7700004577637,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2011,12.325,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2011,8.01620006561279,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2011,12.7375001907349,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2011,12.3280000686646,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2011,12.3276996612549,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2012,24.9400005340576,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2012,9.975,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2012,6.05670022964478,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2012,10.5064001083374,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2012,10.0209999084473,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2012,10.0211000442505,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2013,26.7999992370605,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2013,8.625,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2013,5.76160001754761,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2013,9.60849952697754,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2013,8.63099956512451,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2013,8.63070011138916,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2014,27.1000003814697,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2014,7.3,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2014,4.75699996948242,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2014,8.10429954528809,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2014,7.35200023651123,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2014,7.35179996490479,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2015,28.25,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2015,6.15,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2015,3.85080003738403,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2015,6.7581000328064,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2015,6.18699979782104,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2015,6.18660020828247,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2016,25.7700004577637,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2016,6.775,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2016,3.85969996452332,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2016,7.75659990310669,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2016,6.76200008392334,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2016,6.76170015335083,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2017,26.0900001525879,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2017,5.775,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2017,3.20449995994568,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2017,6.67859983444214,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2017,5.76000022888184,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2017,5.76039981842041,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2018,29,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",EE,Estonia
EST,2018,5.375,UNEMPSA_,"Unemployment rate,Percent,,,",EE,Estonia
EST,2018,3.5599000453949,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),EE,Estonia
EST,2018,5.78929996490479,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),EE,Estonia
EST,2018,5.36600017547607,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
EST,2018,5.36600017547607,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",EE,Estonia
EST,2019,5.11499977111816,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",EE,Estonia
SWZ,1991,21.3250007629395,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1992,21.4200000762939,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1993,21.6049995422363,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1994,21.6389999389648,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1995,21.6499996185303,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1995,21.6499996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",SZ,Eswatini
SWZ,1996,22.0990009307861,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1997,22.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1997,22.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",SZ,Eswatini
SWZ,1998,23.1040000915527,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,1999,23.8279991149902,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2000,24.4200000762939,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2001,25.0540008544922,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2002,25.8279991149902,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2003,26.5009994506836,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2004,27.048999786377,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2005,27.5599994659424,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2006,27.8840007781982,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2007,28.2399997711182,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2007,28.2399997711182,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",SZ,Eswatini
SWZ,2008,27.4449996948242,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2009,27.44700050354,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2010,26.9179992675781,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2011,26.242000579834,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2012,25.5979995727539,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2013,24.9710006713867,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2014,24.1870002746582,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2015,23.4549999237061,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2016,18.3700008392334,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",SZ,Eswatini
SWZ,2016,11.3416004180908,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),SZ,Eswatini
SWZ,2016,28.9465999603271,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),SZ,Eswatini
SWZ,2016,22.7180004119873,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2016,22.7176990509033,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",SZ,Eswatini
SWZ,2017,22.5380001068115,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2018,22.3610000610352,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
SWZ,2019,22.0830001831055,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SZ,Eswatini
ETH,1984,1.20000004768372,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",ET,Ethiopia
ETH,1991,2.97199988365173,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1992,3.00999999046326,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1993,3.08599996566772,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1994,3.09999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1994,3.09999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",ET,Ethiopia
ETH,1995,3.21399998664856,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1996,3.33699989318848,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1997,3.44000005722046,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1998,3.55200004577637,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1999,8.38819980621338,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),ET,Ethiopia
ETH,1999,23.9001998901367,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),ET,Ethiopia
ETH,1999,3.71399998664856,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,1999,3.71370005607605,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",ET,Ethiopia
ETH,2000,3.48699998855591,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2001,3.28200006484985,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2002,3.12899994850159,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2003,2.94000005722046,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2004,2.71799993515015,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2005,64.3300018310547,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",ET,Ethiopia
ETH,2005,8.04759979248047,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),ET,Ethiopia
ETH,2005,17.1431007385254,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),ET,Ethiopia
ETH,2005,2.49699997901917,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2005,2.49690008163452,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",ET,Ethiopia
ETH,2006,2.37400007247925,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2007,2.26799988746643,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2008,2.21099996566772,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2009,2.33500003814697,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2010,2.33800005912781,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2011,2.30399990081787,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2012,2.27600002288818,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2013,53.7700004577637,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",ET,Ethiopia
ETH,2013,5.48269987106323,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),ET,Ethiopia
ETH,2013,7.93919992446899,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),ET,Ethiopia
ETH,2013,2.25099992752075,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2013,2.25090003013611,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",ET,Ethiopia
ETH,2014,2.21799993515015,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2015,2.1949999332428,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2016,2.16799998283386,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
ETH,2017,2.11999988555908,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",ET,Ethiopia
