countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,diff
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,36.4,78.38737,0.99999,0.99998,0.99997,2.76045,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,36.5,78.38737,0.99999,0.99998,0.99997,2.743917,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,36.6,78.38737,0.99999,0.99998,0.99997,2.746687,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,36.7,78.38737,0.99999,0.99998,0.99997,2.768805,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,36.8,78.38737,0.99999,0.99998,0.99997,2.752206,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,36.9,78.38737,0.99999,0.99998,0.99997,2.774337,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37,78.38737,0.99999,0.99998,0.99997,2.757695,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.1,78.38737,0.99999,0.99998,0.99997,2.779839,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.2,78.38737,0.99999,0.99998,0.99997,2.782579,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.3,78.38737,0.99999,0.99998,0.99997,2.785311,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.4,78.38737,0.99999,0.99998,0.99997,2.768584,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.5,78.38737,0.99999,0.99998,0.99997,2.790755,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.6,78.38737,0.99999,0.99998,0.99997,2.793465,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.7,78.38737,0.99999,0.99998,0.99997,2.776675,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.8,78.38737,0.99999,0.99998,0.99997,2.798865,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,37.9,78.38737,0.99999,0.99998,0.99997,2.782032,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38,78.38737,0.99999,0.99998,0.99997,2.784701,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.1,78.38737,0.99999,0.99998,0.99997,2.787363,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.2,78.38737,0.99999,0.99998,0.99997,2.80958,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.3,78.38737,0.99999,0.99998,0.99997,2.812241,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.4,78.38737,0.99999,0.99998,0.99997,2.814895,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.5,78.38737,0.99999,0.99998,0.99997,2.797939,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.6,78.38737,0.99999,0.99998,0.99997,2.800565,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.7,78.38737,0.99999,0.99998,0.99997,2.803185,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.8,78.38737,0.99999,0.99998,0.99997,2.805799,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,38.9,78.38737,0.99999,0.99998,0.99997,2.808405,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39,78.38737,0.99999,0.99998,0.99997,2.811006,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.1,78.38737,0.99999,0.99998,0.99997,2.813598,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.2,78.38737,0.99999,0.99998,0.99997,2.816185,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.3,78.38737,0.99999,0.99998,0.99997,2.818765,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.4,78.38737,0.99999,0.99998,0.99997,2.841062,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.5,78.38737,0.99999,0.99998,0.99997,2.843643,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.6,78.38737,0.99999,0.99998,0.99997,2.846216,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.7,78.38737,0.99999,0.99998,0.99997,2.848783,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.8,78.38737,0.99999,0.99998,0.99997,2.831568,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,39.9,78.38737,0.99999,0.99998,0.99997,2.834109,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,U,1987,1987,income,0,0,3.696112,40,78.38737,0.99999,0.99998,0.99997,2.856446,0.2019938,73.9687,0.06944133,NA,262.976051,0.04808,0.06521,0.07446,0.08253,0.09037,0.09854,0.1076,0.1185,0.1338,0.181,0
CHN,China,EAP,R,1990,1990,consumption,0,0,3.696112,1.7,48.03129,0.7123938,0.2473479,0.1112786,0.3450406,0.3057347,40.10764,0.1609375,NA,835.019382,0.03868,0.05096,0.06098,0.07004,0.07893,0.0884,0.09943,0.114,0.1381,0.2605,0.12512259999999997
CHN,China,EAP,A,1990,1990,consumption,0,0,3.696112,1.8,56.40798,0.6269157,0.2185805,0.09951692,0.3065791,0.3221983,NA,0.1693776,NA,1135.185,0.03495,0.04786,0.05766,0.06682,0.07637,0.08732,0.1011,0.1201,0.1499,0.2579,0.38771839999999996
CHN,China,EAP,U,1990,1990,consumption,0,0,3.696112,13.5,79.71079,0.9990137,0.806347,0.659689,1.754735,0.2559464,71.80688,0.1081173,NA,300.165618,0.04115,0.05527,0.0663,0.07601,0.08535,0.0951,0.1062,0.1206,0.1433,0.2107,5.709000000000408e-4
CHN,China,EAP,A,1993,1993,consumption,0,0,3.696112,1.7,65.70702,0.5194414,0.1651672,0.07106224,0.2271818,NA,NA,NA,NA,1178.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4008497000000001
CHN,China,EAP,R,1993,1993,consumption,0,0,3.696112,1.7,51.9234,0.6725327,0.2206933,0.09611274,0.3050566,0.3212646,42.54055,0.1897891,NA,835.478607,0.03746,0.0501,0.0601,0.06896,0.07755,0.08659,0.09703,0.1107,0.1331,0.2784,0.15309129999999993
CHN,China,EAP,U,1993,1993,consumption,0,0,3.696112,15.9,99.28491,0.99999,0.99998,0.99997,1.739852,0.2846636,86.44262,0.1340441,NA,342.961393,0.03811,0.05158,0.06254,0.07242,0.0821,0.09236,0.1043,0.1198,0.145,0.2318,9.172000000000624e-4
CHN,China,EAP,A,1996,1996,consumption,0,0,3.696112,2.3,83.19534,0.5404876,0.1898951,0.08744125,0.2668534,0.3522096,NA,0.2013357,NA,1217.55,0.03113,0.04282,0.05258,0.06236,0.07306,0.0856,0.1013,0.1224,0.1558,0.273,0.32569609999999993
CHN,China,EAP,R,1996,1996,consumption,0,0,3.696112,2.3,67.78977,0.680567,0.253058,0.1196232,0.3596243,0.3362044,54.18775,0.186581,NA,828.956742,0.03573,0.0461,0.05565,0.06502,0.07477,0.08561,0.09868,0.1164,0.1463,0.2757,0.14007940000000008
CHN,China,EAP,U,1996,1996,consumption,0,0,3.696112,17.9,116.0589,0.99999,0.99998,0.99997,1.707061,0.2908923,100.0589,0.1390214,NA,388.593258,0.03787,0.05057,0.06131,0.07123,0.08111,0.0917,0.1041,0.1204,0.1468,0.2349,0.001549400000000034
CHN,China,EAP,A,1999,1999,consumption,0,0,3.696112,2.5,91.45384,0.5588631,0.2155725,0.106747,0.3127074,0.3869559,NA,0.245253,NA,1252.735,0.02723,0.03819,0.04769,0.05744,0.06851,0.08203,0.0996,0.1238,0.1617,0.2938,0.34596259999999995
CHN,China,EAP,R,1999,1999,consumption,0,0,3.696112,2.5,68.07539,0.7322269,0.2998701,0.1524638,0.4405525,0.3538942,53.11674,0.2072723,NA,815.968942,0.03386,0.04391,0.05337,0.06279,0.07273,0.08388,0.09743,0.1159,0.1474,0.2887,0.17336380000000007
CHN,China,EAP,U,1999,1999,consumption,0,0,3.696112,23.6,135.1296,0.9999996,0.8117535,0.6737462,1.844669,0.3154756,114.0654,0.1650037,NA,436.766058,0.03378,0.0468,0.058,0.06846,0.07896,0.09029,0.1036,0.1212,0.15,0.2488,9.017999999999526e-4
CHN,China,EAP,A,2002,2002,consumption,0,0,3.696112,2.9,116.08,0.5287012,0.2141947,0.1108894,0.3186647,0.4200808,NA,0.2962946,NA,1280.4,0.02308,0.03321,0.04305,0.05341,0.06515,0.07953,0.09836,0.1247,0.1661,0.3135,0.3523571
CHN,China,EAP,R,2002,2002,consumption,0,0,3.696112,2.9,78.89926,0.7380064,0.3187729,0.1692852,0.479582,0.3801935,59.25753,0.2403253,NA,788.4063,0.0312,0.04076,0.05004,0.05949,0.06964,0.0812,0.09541,0.115,0.1487,0.3085,0.20930519999999997
CHN,China,EAP,U,2002,2002,consumption,0,0,3.696112,40,175.6611,0.9980087,0.8571036,0.7449073,2.123785,0.3346098,144.3824,0.1918326,NA,491.9937,0.0314,0.04565,0.05588,0.06591,0.07653,0.0884,0.1025,0.1208,0.1491,0.2639,-0.0014794000000000196
CHN,China,EAP,A,2005,2005,consumption,0,0,3.696112,3.8,150.9695,0.5245333,0.2057338,0.1047234,0.3043671,0.4091591,NA,0.2811706,NA,1303.72,0.02352,0.03497,0.04518,0.05541,0.06677,0.08055,0.09854,0.1237,0.1637,0.3076,0.30188669999999995
CHN,China,EAP,R,2005,2005,consumption,0,0,3.696112,3.8,101.0068,0.7376076,0.3119651,0.164119,0.4684138,0.358492,79.30377,0.2132843,NA,749.352182,0.03159,0.04251,0.05262,0.06258,0.07299,0.08459,0.0986,0.1176,0.1498,0.2871,0.21307430000000005
CHN,China,EAP,U,2005,2005,consumption,0,0,3.696112,40,218.5053,0.9959623,0.8234617,0.6939109,1.923053,0.347987,176.7722,0.2089434,NA,554.36781800000006,0.02965,0.04394,0.05424,0.06438,0.07514,0.08723,0.1016,0.1205,0.1499,0.2734,-0.0040277000000000784
CHN,China,EAP,A,2008,2008,consumption,0,0,3.696112,4.3,185.912,0.4880399,0.1996671,0.1058857,0.3023969,0.429578,NA,0.3147984,NA,1324.655,0.02056,0.03187,0.04176,0.0523,0.06479,0.0802,0.09958,0.125,0.1643,0.3196,0.29591330000000005
CHN,China,EAP,R,2008,2008,consumption,0,0,3.696112,4.3,116.6108,0.7357256,0.3286985,0.1807254,0.5064716,0.3939905,86.68803,0.2593052,NA,708.17381,0.02841,0.03841,0.04812,0.05801,0.06862,0.08071,0.09557,0.1161,0.1512,0.3148,0.24768569999999995
CHN,China,EAP,U,2008,2008,consumption,0,0,3.696112,40,265.5207,0.9912491,0.7852162,0.6402328,1.756312,0.3515431,213.6773,0.2076508,NA,616.48119,0.03024,0.04282,0.05385,0.06431,0.07493,0.0865,0.1002,0.1186,0.1493,0.2792,-0.00706770000000001
CHN,China,EAP,A,2010,2010,consumption,0,0,3.696112,4.8,218.4609,0.4697569,0.1915448,0.1012494,0.2892395,0.4373803,NA,0.3276585,NA,1337.705,0.01989,0.03095,0.04081,0.05134,0.06394,0.07949,0.09891,0.1243,0.164,0.3263,0.2839307
CHN,China,EAP,R,2010,2010,consumption,0,0,3.696112,4.8,132.5926,0.7354356,0.3303531,0.1818586,0.5086689,0.4060789,96.113,0.276586,NA,679.206337,0.02821,0.03761,0.04689,0.05647,0.06686,0.07879,0.09358,0.1141,0.1496,0.3279,0.2656787
CHN,China,EAP,U,2010,2010,consumption,0,0,3.696112,40,307.0294,0.9865264,0.7538339,0.5979821,1.618098,0.3574452,244.204,0.2140305,NA,658.498663,0.03016,0.04219,0.05296,0.06332,0.07395,0.08563,0.09958,0.1184,0.1498,0.2841,-0.01053779999999993
CHN,China,EAP,U,2011,2011,consumption,0,0,3.696112,1,323.5945,0.001039132,6.14639e-4,6.04639e-4,3.370975e-5,0.3555923,257.3418,0.2112838,NA,678.933504,0.03072,0.04254,0.05317,0.06343,0.07398,0.08559,0.09948,0.1182,0.1496,0.2833,-0.009850788000000001
CHN,China,EAP,A,2011,2011,consumption,0,0,3.696112,5.3,234.362,0.4730748,0.1870408,0.09707324,0.2802803,0.4240216,NA,0.3062383,NA,1344.13,0.02088,0.03307,0.04298,0.05343,0.06566,0.08056,0.09916,0.1237,0.1624,0.3182,0.2662336
CHN,China,EAP,R,2011,2011,consumption,0,0,3.696112,5.3,143.2867,0.7350567,0.3228377,0.1756652,0.4960078,0.3849745,108.5459,0.2483533,NA,665.196496,0.02872,0.03936,0.04942,0.05947,0.07009,0.08202,0.096560000000000007,0.1164,0.1503,0.3076,0.2619819
CHN,China,EAP,U,2012,2012,consumption,0,0,3.696112,1,347.2041,8.914538e-4,5.548529e-4,5.448529e-4,8.969978e-8,0.3535335,277.3321,0.2084539,NA,699.187267,0.03065,0.04254,0.05327,0.06362,0.07427,0.086,0.1,0.1189,0.1505,0.2802,-0.0063047612
CHN,China,EAP,A,2012,2012,consumption,0,0,3.696112,5.7,256.0237,0.4611976,0.1823424,0.09492812,0.2741656,0.4223044,NA,0.3048297,NA,1350.695,0.02055,0.03293,0.04301,0.05374,0.06622,0.08126,0.09982,0.1242,0.1628,0.3154,0.2528342
CHN,China,EAP,R,2012,2012,consumption,0,0,3.696112,5.7,158.1705,0.7231035,0.3193951,0.1749172,0.4926977,0.3949735,118.0279,0.2616647,NA,651.507733,0.0277,0.03809,0.04806,0.05813,0.06886,0.08101,0.09589,0.1163,0.1513,0.3146,0.2619059
CHN,China,EAP,U,2013,2013,consumption,0,0,3.696112,1,374.4875,9.554187e-4,5.373556e-4,5.273556e-4,5.527948e-5,0.3668623,297.0257,0.2263235,NA,719.587859,0.02759,0.03993,0.05117,0.06208,0.07336,0.08583,0.1008,0.1209,0.1545,0.2839,-8.304002999999999e-4
CHN,China,EAP,A,2013,2013,consumption,0,0,3.696112,7.3,287.9925,0.5194064,0.1972352,0.0971722,0.2881867,0.3972961,NA,0.2615149,NA,1357.38,0.02542,0.03678,0.04662,0.05676,0.06811,0.08169,0.09889,0.1224,0.1606,0.3028,0.20228190000000007
CHN,China,EAP,R,2013,2013,consumption,0,0,3.696112,7.4,190.4046,0.7466798,0.312409,0.1632666,0.4691128,0.3397101,154.4064,0.1911082,NA,637.792141,0.03254,0.04431,0.0549,0.0651,0.07558,0.08711,0.1009,0.1194,0.1502,0.27,0.2198095
CHN,China,EAP,U,2014,2014,consumption,0,0,3.696112,1,396.1587,0.001028185,6.247531e-4,6.147531e-4,6.722268e-6,0.3642967,317.8751,0.2247883,NA,740.239259,0.0267,0.03976,0.05145,0.06268,0.0742,0.08682,0.1019,0.122,0.1555,0.279,-8.015629999999999e-4
CHN,China,EAP,A,2014,2014,consumption,0,0,3.696112,8.1,310.2579,0.5282176,0.2029439,0.1012363,0.2986809,0.391711,NA,0.2546071,NA,1364.27,0.02542,0.03704,0.04724,0.05763,0.06912,0.08275,0.09989,0.1232,0.1608,0.2969,0.18935899999999994
CHN,China,EAP,R,2014,2014,consumption,0,0,3.696112,8.1,208.3605,0.744709,0.3104801,0.1623817,0.4660184,0.3375639,170.2041,0.1892904,NA,624.030741,0.03212,0.04437,0.05523,0.06559,0.07615,0.0877,0.1014,0.1198,0.1503,0.2673,0.2164914
CHN,China,EAP,U,2015,2015,consumption,0,0,3.696112,1,418.1436,6.775488e-4,4.292211e-4,4.192211e-4,0,0.3615622,335.2554,0.2202291,NA,761.0271,0.02763,0.04036,0.05182,0.06286,0.07421,0.08668,0.1016,0.1215,0.1547,0.2786,-1.9438729999999996e-4
CHN,China,EAP,A,2015,2015,consumption,0,0,3.696112,8.6,332.1162,0.5203344,0.1950787,0.09519059,0.2832031,0.3858893,NA,0.2459238,NA,1371.22,0.02645,0.03792,0.04803,0.05833,0.06972,0.08314,0.09994,0.1227,0.1597,0.2941,0.1795887
CHN,China,EAP,R,2015,2015,consumption,0,0,3.696112,8.6,224.8236,0.7360914,0.3006155,0.1543042,0.4470202,0.3324281,184.1031,0.1826616,NA,610.1929,0.03327,0.04517,0.0558,0.06599,0.07642,0.08785,0.1015,0.1197,0.15,0.2644,0.21575699999999998
CHN,China,EAP,R,2016,2016,consumption,0,0,3.696112,20,238.8241,0.9629393,0.6230961,0.4351948,1.146814,0.3317984,195.8935,0.1821507,NA,596.465626,0.03322,0.04524,0.05593,0.06614,0.07656,0.08797,0.1015,0.1197,0.1498,0.2639,0.08787770000000006
CHN,China,EAP,A,2016,2016,consumption,0,0,3.696112,20.1,354.0016,0.8764467,0.4919968,0.3184244,0.8561679,0.3847427,NA,0.2440909,NA,1378.665,0.02666,0.03818,0.0482,0.05843,0.06973,0.08308,0.09981,0.1226,0.1598,0.2935,0.06839620000000002
CHN,China,EAP,U,2016,2016,consumption,0,0,3.696112,40,441.8301,0.9718934,0.6527522,0.4732247,1.243099,0.3612483,353.1087,0.2186919,NA,782.199374,0.02813,0.0404,0.05163,0.06258,0.07393,0.08648,0.1015,0.1218,0.1555,0.278,-0.023956599999999995
CIV,Cote d'Ivoire,SSA,N,1985,1985.08,consumption,0,1,235.6879,4.8,267.1739,0.3837497,0.1388478,0.07106647,0.2118797,0.4552627,182.1403,0.3667627,NA,10.222558,0.0179,0.03159,0.04169,0.05165,0.06206,0.07569,0.09159,0.1149,0.1568,0.3561,0.016575600000000024
CIV,Cote d'Ivoire,SSA,N,1986,1986.08,consumption,0,1,235.6879,4.4,221.4774,0.3694675,0.1067544,0.04385715,0.141451,0.3796976,166.8645,0.2367515,NA,10.620267,0.02811,0.04075,0.04966,0.0591,0.06944,0.08214,0.09671,0.1196,0.1591,0.2953,0.02429880000000001
CIV,Cote d'Ivoire,SSA,N,1987,1987.17,consumption,0,1,235.6879,3.1,202.4203,0.2439449,0.06622576,0.02758548,0.08860671,0.405101,148.6045,0.2744582,NA,11.019651,0.02454,0.03832,0.04733,0.0565,0.06747,0.08042,0.09522,0.1145,0.1554,0.3203,0.03117239999999999
CIV,Cote d'Ivoire,SSA,N,1988,1988.33,consumption,0,1,235.6879,3.7,159.9465,0.45253,0.14348,0.06512357,0.1981019,0.3688629,121.9439,0.2267137,NA,11.42426,0.02689,0.04123,0.05169,0.06149,0.07083,0.08387,0.1012,0.1236,0.1558,0.2833,0.03558990000000001
CIV,Cote d'Ivoire,SSA,N,1992,1992.57,consumption,0,1,235.6879,1.6,128.9578,0.1588215,0.04412724,0.01884668,0.06070385,0.3938576,97.79072,0.2658618,NA,13.622731,0.02284,0.03697,0.04747,0.05805,0.06974,0.08357,0.1002,0.1231,0.163,0.2952,0.02500060000000001
CIV,Cote d'Ivoire,SSA,N,1995,1995,consumption,0,1,235.6879,2.3,134.0024,0.3262812,0.08450749,0.03259299,0.1101079,0.4056382,98.48872,0.2716668,NA,14.54082,0.02707,0.03875,0.04702,0.05474,0.06528,0.08005,0.09535,0.1161,0.1478,0.3278,0.0339139
CIV,Cote d'Ivoire,SSA,N,1998,1998,consumption,0,1,235.6879,3.3,116.4157,0.6059955,0.2245779,0.1140758,0.3278022,0.3895996,86.70036,0.253794,NA,15.884552,0.02558,0.03793,0.0485,0.05983,0.07057,0.08131,0.09468,0.1196,0.1612,0.3008,0.0473789
CIV,Cote d'Ivoire,SSA,N,2002,2002,consumption,0,1,235.6879,2.5,123.7996,0.417513,0.1292214,0.06081777,0.1837867,0.4134004,87.59525,0.289335,NA,17.366517,0.02303,0.03759,0.04824,0.05759,0.06578,0.07684,0.09163,0.1144,0.1578,0.3271,0.0469695
CIV,Cote d'Ivoire,SSA,N,2008,2008,consumption,0,1,235.6879,2.2,118.7811,0.3846378,0.1349635,0.06930372,0.2010645,0.4318373,84.71818,0.3251256,NA,19.497986,0.01845,0.03271,0.04431,0.05399,0.06464,0.07857,0.09601,0.1212,0.1637,0.3264,0.041142999999999985
CIV,Cote d'Ivoire,SSA,N,2015,2015,consumption,0,1,235.6879,2.2,116.9286,0.3621605,0.1226591,0.05929428,0.1776732,0.414748,84.98679,0.2962058,NA,23.108472,0.02113,0.03596,0.04621,0.05619,0.0667,0.07969,0.09633,0.12,0.1585,0.3193,0.028198100000000004
CMR,Cameroon,SSA,N,1996,1996,consumption,0,1,230.3753,1.4,92.87823,0.2841075,0.07065049,0.02689443,0.09062053,0.4444676,59.38959,0.325144,NA,13.812472,0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615,0.0658918
CMR,Cameroon,SSA,N,2001,2001,consumption,0,1,230.3753,2,131.457,0.2601386,0.06994244,0.02757859,0.09194876,0.4213679,92.89278,0.2979018,NA,15.671927,0.02486,0.03681,0.04549,0.05439,0.06521,0.07712,0.09215,0.1139,0.1536,0.3365,0.02895439999999999
CMR,Cameroon,SSA,N,2007,2007,consumption,0,1,230.3753,1.2,124.2054,0.104453,0.01644107,0.003560547,0.01859407,0.4282006,85.83671,0.3031199,NA,18.395389,0.02457,0.03368,0.042659999999999997,0.05225,0.06294,0.07707,0.09519,0.1202,0.161,0.3304,0.03096778
CMR,Cameroon,SSA,N,2014,2014,consumption,0,1,230.3753,1.8,161.6638,0.2195656,0.06717375,0.02931551,0.09122972,0.4664087,109.2902,0.3788631,NA,22.239904,0.01722,0.02792,0.03687,0.04779,0.06081,0.07606,0.09534,0.1208,0.1668,0.3504,0.02528749999999999
COD,"Congo, Democratic Republic of",SSA,N,2004,2004.89,consumption,0,1,537.7323,1.1,22.97792,0.8232235,0.4471709,0.284981,0.7589231,0.4216363,16.33416,0.3008181,NA,54.751476,0.02205,0.03486,0.04467,0.05422,0.06519,0.07816,0.09598,0.1199,0.161,0.324,0.03472759999999997
COD,"Congo, Democratic Republic of",SSA,N,2012,2012.4,consumption,0,1,537.7323,1.1,46.47155,0.4997936,0.1926906,0.09934394,0.2851291,0.4209971,33.48359,0.3026011,NA,68.978682,0.0209,0.03449,0.04473,0.05511,0.06602,0.07885,0.0961,0.1201,0.1637,0.3199,0.05457460000000003
COG,"Congo, Republic of",SSA,N,2005,2005,consumption,0,1,296.5003,1.2,83.87244,0.3066323,0.09857285,0.0436438,0.1340717,0.4733054,53.53362,0.3799083,NA,3.718243,0.01961,0.02935,0.03871,0.04742,0.05776,0.07086,0.08901,0.1147,0.164,0.3685,0.046661200000000014
COG,"Congo, Republic of",SSA,N,2011,2011,consumption,0,1,296.5003,1.4,117.4145,0.2576529,0.08843884,0.04215381,0.1253974,0.4893867,76.21477,0.4222725,NA,4.51273,0.0156,0.02635,0.03572,0.04654,0.05901,0.07269,0.09012,0.1166,0.1581,0.3793,0.029468200000000028
